Start to init hits and costs
Ref 2 RI 2179042 CNT 127
Ref 2 RI 2181027 CNT 1
Ref 2 RI 2183138 CNT 127
Ref 2 RI 2185123 CNT 1
Ref 2 RI 2187234 CNT 127
Ref 2 RI 2189219 CNT 1
Ref 2 RI 2191330 CNT 127
Ref 2 RI 2193283 CNT 1
Ref 2 RI 2195426 CNT 127
Ref 2 RI 2197379 CNT 1
Ref 2 RI 2199522 CNT 127
Ref 2 RI 2201475 CNT 1
Ref 2 RI 2203618 CNT 127
Ref 2 RI 2205571 CNT 1
Ref 2 RI 2207714 CNT 127
Ref 2 RI 2209667 CNT 1
Ref 2 RI 2211810 CNT 127
Ref 2 RI 2213763 CNT 1
Ref 2 RI 2215906 CNT 127
Ref 2 RI 2217859 CNT 1
Ref 2 RI 2220002 CNT 127
Ref 2 RI 2221955 CNT 1
Ref 2 RI 2224098 CNT 127
Ref 2 RI 2226019 CNT 1
Ref 2 RI 2228194 CNT 127
Ref 2 RI 2230115 CNT 1
Ref 2 RI 2232290 CNT 127
Ref 2 RI 2234211 CNT 1
Ref 2 RI 2236386 CNT 127
Ref 2 RI 2238307 CNT 1
Ref 2 RI 2240482 CNT 127
Ref 2 RI 2242403 CNT 1
Ref 2 RI 2244578 CNT 127
Ref 2 RI 2246499 CNT 1
Ref 2 RI 2248674 CNT 127
Ref 2 RI 2250595 CNT 1
Ref 2 RI 2252770 CNT 127
Ref 2 RI 2254691 CNT 1
Ref 2 RI 2256866 CNT 127
Ref 2 RI 2258755 CNT 1
Ref 2 RI 2260962 CNT 127
Ref 2 RI 2262851 CNT 1
Ref 2 RI 2265058 CNT 127
Ref 2 RI 2266947 CNT 1
Ref 2 RI 2269154 CNT 127
Ref 2 RI 2271043 CNT 1
Ref 2 RI 2273250 CNT 127
Ref 2 RI 2275139 CNT 1
Ref 2 RI 2277346 CNT 127
Ref 2 RI 2279235 CNT 1
Ref 2 RI 2281442 CNT 127
Ref 2 RI 2283331 CNT 1
Ref 2 RI 2285538 CNT 127
Ref 2 RI 2287427 CNT 1
Ref 2 RI 2289634 CNT 127
Ref 2 RI 2291491 CNT 1
Ref 2 RI 2293730 CNT 127
Ref 2 RI 2295587 CNT 1
Ref 2 RI 2297826 CNT 127
Ref 2 RI 2299683 CNT 1
Ref 2 RI 2301922 CNT 127
Ref 2 RI 2303779 CNT 1
Ref 2 RI 2306018 CNT 127
Ref 2 RI 2307875 CNT 1
Ref 2 RI 2310114 CNT 127
Ref 2 RI 2311971 CNT 1
Ref 2 RI 2314210 CNT 127
Ref 2 RI 2316067 CNT 1
Ref 2 RI 2318306 CNT 127
Ref 2 RI 2320163 CNT 1
Ref 2 RI 2322402 CNT 127
Ref 2 RI 2324227 CNT 1
Ref 2 RI 2326498 CNT 127
Ref 2 RI 2328323 CNT 1
Ref 2 RI 2330594 CNT 127
Ref 2 RI 2332419 CNT 1
Ref 2 RI 2334690 CNT 127
Ref 2 RI 2336515 CNT 1
Ref 2 RI 2338786 CNT 127
Ref 2 RI 2340611 CNT 1
Ref 2 RI 2342882 CNT 127
Ref 2 RI 2344707 CNT 1
Ref 2 RI 2346978 CNT 127
Ref 2 RI 2348803 CNT 1
Ref 2 RI 2351074 CNT 127
Ref 2 RI 2352899 CNT 1
Ref 2 RI 2355170 CNT 127
Ref 2 RI 2356963 CNT 1
Ref 2 RI 2359266 CNT 127
Ref 2 RI 2361059 CNT 1
Ref 2 RI 2363362 CNT 127
Ref 2 RI 2365155 CNT 1
Ref 2 RI 2367458 CNT 127
Ref 2 RI 2369251 CNT 1
Ref 2 RI 2371554 CNT 127
Ref 2 RI 2373347 CNT 1
Ref 2 RI 2375650 CNT 127
Ref 2 RI 2377443 CNT 1
Ref 2 RI 2379746 CNT 127
Ref 2 RI 2381539 CNT 1
Ref 2 RI 2383842 CNT 127
Ref 2 RI 2385635 CNT 1
Ref 2 RI 2387938 CNT 127
Ref 2 RI 2389699 CNT 1
Ref 2 RI 2392034 CNT 127
Ref 2 RI 2393795 CNT 1
Ref 2 RI 2396130 CNT 127
Ref 2 RI 2397891 CNT 1
Ref 2 RI 2400226 CNT 127
Ref 2 RI 2401987 CNT 1
Ref 2 RI 2404322 CNT 127
Ref 2 RI 2406083 CNT 1
Ref 2 RI 2408418 CNT 127
Ref 2 RI 2410179 CNT 1
Ref 2 RI 2412514 CNT 127
Ref 2 RI 2414275 CNT 1
Ref 2 RI 2416610 CNT 127
Ref 2 RI 2418371 CNT 1
Ref 2 RI 2420706 CNT 127
Ref 2 RI 2422435 CNT 1
Ref 2 RI 2424802 CNT 127
Ref 2 RI 2426531 CNT 1
Ref 2 RI 2428898 CNT 127
Ref 2 RI 2430627 CNT 1
Ref 2 RI 2432994 CNT 127
Ref 2 RI 2434723 CNT 1
Ref 2 RI 2437090 CNT 127
Ref 2 RI 2438819 CNT 1
Ref 2 RI 2441186 CNT 127
Ref 2 RI 2442915 CNT 1
Ref 2 RI 2445282 CNT 127
Ref 2 RI 2447011 CNT 1
Ref 2 RI 2449378 CNT 127
Ref 2 RI 2451107 CNT 1
Ref 2 RI 2453474 CNT 127
Ref 2 RI 2455171 CNT 1
Ref 2 RI 2457570 CNT 127
Ref 2 RI 2459267 CNT 1
Ref 2 RI 2461666 CNT 127
Ref 2 RI 2463363 CNT 1
Ref 2 RI 2465762 CNT 127
Ref 2 RI 2467459 CNT 1
Ref 2 RI 2469858 CNT 127
Ref 2 RI 2471555 CNT 1
Ref 2 RI 2473954 CNT 127
Ref 2 RI 2475651 CNT 1
Ref 2 RI 2478050 CNT 127
Ref 2 RI 2479747 CNT 1
Ref 2 RI 2482146 CNT 127
Ref 2 RI 2483843 CNT 1
Ref 2 RI 2486242 CNT 127
Ref 2 RI 2487907 CNT 1
Ref 2 RI 2490338 CNT 127
Ref 2 RI 2492003 CNT 1
Ref 2 RI 2494434 CNT 127
Ref 2 RI 2496099 CNT 1
Ref 2 RI 2498530 CNT 127
Ref 2 RI 2500195 CNT 1
Ref 2 RI 2502626 CNT 127
Ref 2 RI 2504291 CNT 1
Ref 2 RI 2506722 CNT 127
Ref 2 RI 2508387 CNT 1
Ref 2 RI 2510818 CNT 127
Ref 2 RI 2512483 CNT 1
Ref 2 RI 2514914 CNT 127
Ref 2 RI 2516579 CNT 1
Ref 2 RI 2519010 CNT 127
Ref 2 RI 2520643 CNT 1
Ref 2 RI 2523106 CNT 127
Ref 2 RI 2524739 CNT 1
Ref 2 RI 2527202 CNT 127
Ref 2 RI 2528835 CNT 1
Ref 2 RI 2531298 CNT 127
Ref 2 RI 2532931 CNT 1
Ref 2 RI 2535394 CNT 127
Ref 2 RI 2537027 CNT 1
Ref 2 RI 2539490 CNT 127
Ref 2 RI 2541123 CNT 1
Ref 2 RI 2543586 CNT 127
Ref 2 RI 2545219 CNT 1
Ref 2 RI 2547682 CNT 127
Ref 2 RI 2549315 CNT 1
Ref 2 RI 2551778 CNT 127
Ref 2 RI 2553379 CNT 1
Ref 2 RI 2555874 CNT 127
Ref 2 RI 2557475 CNT 1
Ref 2 RI 2559970 CNT 127
Ref 2 RI 2561571 CNT 1
Ref 2 RI 2564066 CNT 127
Ref 2 RI 2565667 CNT 1
Ref 2 RI 2568162 CNT 127
Ref 2 RI 2569763 CNT 1
Ref 2 RI 2572258 CNT 127
Ref 2 RI 2573859 CNT 1
Ref 2 RI 2576354 CNT 127
Ref 2 RI 2577955 CNT 1
Ref 2 RI 2580450 CNT 127
Ref 2 RI 2582051 CNT 1
Ref 2 RI 2584546 CNT 127
Ref 2 RI 2586115 CNT 1
Ref 2 RI 2588642 CNT 127
Ref 2 RI 2590211 CNT 1
Ref 2 RI 2592738 CNT 127
Ref 2 RI 2594307 CNT 1
Ref 2 RI 2596834 CNT 127
Ref 2 RI 2598403 CNT 1
Ref 2 RI 2600930 CNT 127
Ref 2 RI 2602499 CNT 1
Ref 2 RI 2605026 CNT 127
Ref 2 RI 2606595 CNT 1
Ref 2 RI 2609122 CNT 127
Ref 2 RI 2610691 CNT 1
Ref 2 RI 2613218 CNT 127
Ref 2 RI 2614787 CNT 1
Ref 2 RI 2617314 CNT 127
Ref 2 RI 2618851 CNT 1
Ref 2 RI 2621410 CNT 127
Ref 2 RI 2622947 CNT 1
Ref 2 RI 2625506 CNT 127
Ref 2 RI 2627043 CNT 1
Ref 2 RI 2629602 CNT 127
Ref 2 RI 2631139 CNT 1
Ref 2 RI 2633698 CNT 127
Ref 2 RI 2635235 CNT 1
Ref 2 RI 2637794 CNT 127
Ref 2 RI 2639331 CNT 1
Ref 2 RI 2641890 CNT 127
Ref 2 RI 2643427 CNT 1
Ref 2 RI 2645986 CNT 127
Ref 2 RI 2647523 CNT 1
Ref 2 RI 2650082 CNT 127
Ref 2 RI 2651587 CNT 1
Ref 2 RI 2654178 CNT 127
Ref 2 RI 2655683 CNT 1
Ref 2 RI 2658274 CNT 127
Ref 2 RI 2659779 CNT 1
Ref 2 RI 2662370 CNT 127
Ref 2 RI 2663875 CNT 1
Ref 2 RI 2666466 CNT 127
Ref 2 RI 2667971 CNT 1
Ref 2 RI 2670562 CNT 127
Ref 2 RI 2672067 CNT 1
Ref 2 RI 2674658 CNT 127
Ref 2 RI 2676163 CNT 1
Ref 2 RI 2678754 CNT 127
Ref 2 RI 2680259 CNT 1
Ref 2 RI 2682850 CNT 127
Ref 2 RI 2684323 CNT 1
Ref 2 RI 2686946 CNT 127
Ref 2 RI 2688419 CNT 1
Ref 2 RI 2691042 CNT 127
Ref 2 RI 2692515 CNT 1
Ref 2 RI 2695138 CNT 127
Ref 2 RI 2696611 CNT 1
Ref 2 RI 2699234 CNT 127
Ref 2 RI 2700707 CNT 1
Ref 2 RI 2703330 CNT 127
Ref 2 RI 2704803 CNT 1
Ref 2 RI 2707426 CNT 127
Ref 2 RI 2708899 CNT 1
Ref 2 RI 2711522 CNT 127
Ref 2 RI 2712995 CNT 1
Ref 2 RI 2715618 CNT 127
Ref 2 RI 2717059 CNT 1
Ref 2 RI 2719714 CNT 127
Ref 2 RI 2721155 CNT 1
Ref 2 RI 2723810 CNT 127
Ref 2 RI 2725251 CNT 1
Ref 2 RI 2727906 CNT 127
Ref 2 RI 2729347 CNT 1
Ref 2 RI 2732002 CNT 127
Ref 2 RI 2733443 CNT 1
Ref 2 RI 2736098 CNT 127
Ref 2 RI 2737539 CNT 1
Ref 2 RI 2740194 CNT 127
Ref 2 RI 2741635 CNT 1
Ref 2 RI 2744290 CNT 127
Ref 2 RI 2745731 CNT 1
Ref 2 RI 2748386 CNT 127
Ref 2 RI 2749795 CNT 1
Ref 2 RI 2752482 CNT 127
Ref 2 RI 2753891 CNT 1
Ref 2 RI 2756578 CNT 127
Ref 2 RI 2757987 CNT 1
Ref 2 RI 2760674 CNT 127
Ref 2 RI 2762083 CNT 1
Ref 2 RI 2764770 CNT 127
Ref 2 RI 2766179 CNT 1
Ref 2 RI 2768866 CNT 127
Ref 2 RI 2770275 CNT 1
Ref 2 RI 2772962 CNT 127
Ref 2 RI 2774371 CNT 1
Ref 2 RI 2777058 CNT 127
Ref 2 RI 2778467 CNT 1
Ref 2 RI 2781154 CNT 127
Ref 2 RI 2782531 CNT 1
Ref 2 RI 2785250 CNT 127
Ref 2 RI 2786627 CNT 1
Ref 2 RI 2789346 CNT 127
Ref 2 RI 2790723 CNT 1
Ref 2 RI 2793442 CNT 127
Ref 2 RI 2794819 CNT 1
Ref 2 RI 2797538 CNT 127
Ref 2 RI 2798915 CNT 1
Ref 2 RI 2801634 CNT 127
Ref 2 RI 2803011 CNT 1
Ref 2 RI 2805730 CNT 127
Ref 2 RI 2807107 CNT 1
Ref 2 RI 2809826 CNT 127
Ref 2 RI 2811203 CNT 1
Ref 2 RI 2813922 CNT 127
Ref 2 RI 2815267 CNT 1
Ref 2 RI 2818018 CNT 127
Ref 2 RI 2819363 CNT 1
Ref 2 RI 2822114 CNT 127
Ref 2 RI 2823459 CNT 1
Ref 2 RI 2826210 CNT 127
Ref 2 RI 2827555 CNT 1
Ref 2 RI 2830306 CNT 127
Ref 2 RI 2831651 CNT 1
Ref 2 RI 2834402 CNT 127
Ref 2 RI 2835747 CNT 1
Ref 2 RI 2838498 CNT 127
Ref 2 RI 2839843 CNT 1
Ref 2 RI 2842594 CNT 127
Ref 2 RI 2843939 CNT 1
Ref 2 RI 2846690 CNT 127
Ref 2 RI 2848003 CNT 1
Ref 2 RI 2850786 CNT 127
Ref 2 RI 2852099 CNT 1
Ref 2 RI 2854882 CNT 127
Ref 2 RI 2856195 CNT 1
Ref 2 RI 2858978 CNT 127
Ref 2 RI 2860291 CNT 1
Ref 2 RI 2863074 CNT 127
Ref 2 RI 2864387 CNT 1
Ref 2 RI 2867170 CNT 127
Ref 2 RI 2868483 CNT 1
Ref 2 RI 2871266 CNT 127
Ref 2 RI 2872579 CNT 1
Ref 2 RI 2875362 CNT 127
Ref 2 RI 2876675 CNT 1
Ref 2 RI 2879458 CNT 127
Ref 2 RI 2880739 CNT 1
Ref 2 RI 2883554 CNT 127
Ref 2 RI 2884835 CNT 1
Ref 2 RI 2887650 CNT 127
Ref 2 RI 2888931 CNT 1
Ref 2 RI 2891746 CNT 127
Ref 2 RI 2893027 CNT 1
Ref 2 RI 2895842 CNT 127
Ref 2 RI 2897123 CNT 1
Ref 2 RI 2899938 CNT 127
Ref 2 RI 2901219 CNT 1
Ref 2 RI 2904034 CNT 127
Ref 2 RI 2905315 CNT 1
Ref 2 RI 2908130 CNT 127
Ref 2 RI 2909411 CNT 1
Ref 2 RI 2912226 CNT 127
Ref 2 RI 2913475 CNT 1
Ref 2 RI 2916322 CNT 127
Ref 2 RI 2917571 CNT 1
Ref 2 RI 2920418 CNT 127
Ref 2 RI 2921667 CNT 1
Ref 2 RI 2924514 CNT 127
Ref 2 RI 2925763 CNT 1
Ref 2 RI 2928610 CNT 127
Ref 2 RI 2929859 CNT 1
Ref 2 RI 2932706 CNT 127
Ref 2 RI 2933955 CNT 1
Ref 2 RI 2936802 CNT 127
Ref 2 RI 2938051 CNT 1
Ref 2 RI 2940898 CNT 127
Ref 2 RI 2942147 CNT 1
Ref 2 RI 2944994 CNT 127
Ref 2 RI 2946211 CNT 1
Ref 2 RI 2949090 CNT 127
Ref 2 RI 2950307 CNT 1
Ref 2 RI 2953186 CNT 127
Ref 2 RI 2954403 CNT 1
Ref 2 RI 2957282 CNT 127
Ref 2 RI 2958499 CNT 1
Ref 2 RI 2961378 CNT 127
Ref 2 RI 2962595 CNT 1
Ref 2 RI 2965474 CNT 127
Ref 2 RI 2966691 CNT 1
Ref 2 RI 2969570 CNT 127
Ref 2 RI 2970787 CNT 1
Ref 2 RI 2973666 CNT 127
Ref 2 RI 2974883 CNT 1
Ref 2 RI 2977762 CNT 127
Ref 2 RI 2978947 CNT 1
Ref 2 RI 2981858 CNT 127
Ref 2 RI 2983043 CNT 1
Ref 2 RI 2985954 CNT 127
Ref 2 RI 2987139 CNT 1
Ref 2 RI 2990050 CNT 127
Ref 2 RI 2991235 CNT 1
Ref 2 RI 2994146 CNT 127
Ref 2 RI 2995331 CNT 1
Ref 2 RI 2998242 CNT 127
Ref 2 RI 2999427 CNT 1
Ref 2 RI 3002338 CNT 127
Ref 2 RI 3003523 CNT 1
Ref 2 RI 3006434 CNT 127
Ref 2 RI 3007619 CNT 1
Ref 2 RI 3010530 CNT 127
Ref 2 RI 3011683 CNT 1
Ref 2 RI 3014626 CNT 127
Ref 2 RI 3015779 CNT 1
Ref 2 RI 3018722 CNT 127
Ref 2 RI 3019875 CNT 1
Ref 2 RI 3022818 CNT 127
Ref 2 RI 3023971 CNT 1
Ref 2 RI 3026914 CNT 127
Ref 2 RI 3028067 CNT 1
Ref 2 RI 3031010 CNT 127
Ref 2 RI 3032163 CNT 1
Ref 2 RI 3035106 CNT 127
Ref 2 RI 3036259 CNT 1
Ref 2 RI 3039202 CNT 127
Ref 2 RI 3040355 CNT 1
Ref 2 RI 3043298 CNT 127
Ref 2 RI 3044419 CNT 1
Ref 2 RI 3047394 CNT 127
Ref 2 RI 3048515 CNT 1
Ref 2 RI 3051490 CNT 127
Ref 2 RI 3052611 CNT 1
Ref 2 RI 3055586 CNT 127
Ref 2 RI 3056707 CNT 1
Ref 2 RI 3059682 CNT 127
Ref 2 RI 3060803 CNT 1
Ref 2 RI 3063778 CNT 127
Ref 2 RI 3064899 CNT 1
Ref 2 RI 3067874 CNT 127
Ref 2 RI 3068995 CNT 1
Ref 2 RI 3071970 CNT 127
Ref 2 RI 3073091 CNT 1
Ref 2 RI 3076066 CNT 127
Ref 2 RI 3077155 CNT 1
Ref 2 RI 3080162 CNT 127
Ref 2 RI 3081251 CNT 1
Ref 2 RI 3084258 CNT 127
Ref 2 RI 3085347 CNT 1
Ref 2 RI 3088354 CNT 127
Ref 2 RI 3089443 CNT 1
Ref 2 RI 3092450 CNT 127
Ref 2 RI 3093539 CNT 1
Ref 2 RI 3096546 CNT 127
Ref 2 RI 3097635 CNT 1
Ref 2 RI 3100642 CNT 127
Ref 2 RI 3101731 CNT 1
Ref 2 RI 3104738 CNT 127
Ref 2 RI 3105827 CNT 1
Ref 2 RI 3108834 CNT 127
Ref 2 RI 3109891 CNT 1
Ref 2 RI 3112930 CNT 127
Ref 2 RI 3113987 CNT 1
Ref 2 RI 3117026 CNT 127
Ref 2 RI 3118083 CNT 1
Ref 2 RI 3121122 CNT 127
Ref 2 RI 3122179 CNT 1
Ref 2 RI 3125218 CNT 127
Ref 2 RI 3126275 CNT 1
Ref 2 RI 3129314 CNT 127
Ref 2 RI 3130371 CNT 1
Ref 2 RI 3133410 CNT 127
Ref 2 RI 3134467 CNT 1
Ref 2 RI 3137506 CNT 127
Ref 2 RI 3138563 CNT 1
Ref 2 RI 3141602 CNT 127
Ref 2 RI 3142627 CNT 1
Ref 2 RI 3145698 CNT 127
Ref 2 RI 3146723 CNT 1
Ref 2 RI 3149794 CNT 127
Ref 2 RI 3150819 CNT 1
Ref 2 RI 3153890 CNT 127
Ref 2 RI 3154915 CNT 1
Ref 2 RI 3157986 CNT 127
Ref 2 RI 3159011 CNT 1
Ref 2 RI 3162082 CNT 127
Ref 2 RI 3163107 CNT 1
Ref 2 RI 3166178 CNT 127
Ref 2 RI 3167203 CNT 1
Ref 2 RI 3170274 CNT 127
Ref 2 RI 3171299 CNT 1
Ref 2 RI 3174370 CNT 127
Ref 2 RI 3175363 CNT 1
Ref 2 RI 3178466 CNT 127
Ref 2 RI 3179459 CNT 1
Ref 2 RI 3182562 CNT 127
Ref 2 RI 3183555 CNT 1
Ref 2 RI 3186658 CNT 127
Ref 2 RI 3187651 CNT 1
Ref 2 RI 3190754 CNT 127
Ref 2 RI 3191747 CNT 1
Ref 2 RI 3194850 CNT 127
Ref 2 RI 3195843 CNT 1
Ref 2 RI 3198946 CNT 127
Ref 2 RI 3199939 CNT 1
Ref 2 RI 3203042 CNT 127
Ref 2 RI 3204035 CNT 1
Ref 2 RI 3207138 CNT 127
Ref 2 RI 3208099 CNT 1
Ref 2 RI 3211234 CNT 127
Ref 2 RI 3212195 CNT 1
Ref 2 RI 3215330 CNT 127
Ref 2 RI 3216291 CNT 1
Ref 2 RI 3219426 CNT 127
Ref 2 RI 3220387 CNT 1
Ref 2 RI 3223522 CNT 127
Ref 2 RI 3224483 CNT 1
Ref 2 RI 3227618 CNT 127
Ref 2 RI 3228579 CNT 1
Ref 2 RI 3231714 CNT 127
Ref 2 RI 3232675 CNT 1
Ref 2 RI 3235810 CNT 127
Ref 2 RI 3236771 CNT 1
Ref 2 RI 3239906 CNT 127
Ref 2 RI 3240835 CNT 1
Ref 2 RI 3244002 CNT 127
Ref 2 RI 3244931 CNT 1
Ref 2 RI 3248098 CNT 127
Ref 2 RI 3249027 CNT 1
Ref 2 RI 3252194 CNT 127
Ref 2 RI 3253123 CNT 1
Ref 2 RI 3256290 CNT 127
Ref 2 RI 3257219 CNT 1
Ref 2 RI 3260386 CNT 127
Ref 2 RI 3261315 CNT 1
Ref 2 RI 3264482 CNT 127
Ref 2 RI 3265411 CNT 1
Ref 2 RI 3268578 CNT 127
Ref 2 RI 3269507 CNT 1
Ref 2 RI 3272674 CNT 127
Ref 2 RI 3273571 CNT 1
Ref 2 RI 3276770 CNT 127
Ref 2 RI 3277667 CNT 1
Ref 2 RI 3280866 CNT 127
Ref 2 RI 3281763 CNT 1
Ref 2 RI 3284962 CNT 127
Ref 2 RI 3285859 CNT 1
Ref 2 RI 3289058 CNT 127
Ref 2 RI 3289955 CNT 1
Ref 2 RI 3293154 CNT 127
Ref 2 RI 3294051 CNT 1
Ref 2 RI 3297250 CNT 127
Ref 2 RI 3298147 CNT 1
Ref 2 RI 3301346 CNT 127
Ref 2 RI 3302243 CNT 1
Ref 2 RI 3305442 CNT 127
Ref 2 RI 3306307 CNT 1
Ref 2 RI 3309538 CNT 127
Ref 2 RI 3310403 CNT 1
Ref 2 RI 3313634 CNT 127
Ref 2 RI 3314499 CNT 1
Ref 2 RI 3317730 CNT 127
Ref 2 RI 3318595 CNT 1
Ref 2 RI 3321826 CNT 127
Ref 2 RI 3322691 CNT 1
Ref 2 RI 3325922 CNT 127
Ref 2 RI 3326787 CNT 1
Ref 2 RI 3330018 CNT 127
Ref 2 RI 3330883 CNT 1
Ref 2 RI 3334114 CNT 127
Ref 2 RI 3334979 CNT 1
Ref 2 RI 3338210 CNT 127
Ref 2 RI 3339043 CNT 1
Ref 2 RI 3342306 CNT 127
Ref 2 RI 3343139 CNT 1
Ref 2 RI 3346402 CNT 127
Ref 2 RI 3347235 CNT 1
Ref 2 RI 3350498 CNT 127
Ref 2 RI 3351331 CNT 1
Ref 2 RI 3354594 CNT 127
Ref 2 RI 3355427 CNT 1
Ref 2 RI 3358690 CNT 127
Ref 2 RI 3359523 CNT 1
Ref 2 RI 3362786 CNT 127
Ref 2 RI 3363619 CNT 1
Ref 2 RI 3366882 CNT 127
Ref 2 RI 3367715 CNT 1
Ref 2 RI 3370978 CNT 127
Ref 2 RI 3371779 CNT 1
Ref 2 RI 3375074 CNT 127
Ref 2 RI 3375875 CNT 1
Ref 2 RI 3379170 CNT 127
Ref 2 RI 3379971 CNT 1
Ref 2 RI 3383266 CNT 127
Ref 2 RI 3384067 CNT 1
Ref 2 RI 3387362 CNT 127
Ref 2 RI 3388163 CNT 1
Ref 2 RI 3391458 CNT 127
Ref 2 RI 3392259 CNT 1
Ref 2 RI 3395554 CNT 127
Ref 2 RI 3396355 CNT 1
Ref 2 RI 3399650 CNT 127
Ref 2 RI 3400451 CNT 1
Ref 2 RI 3403746 CNT 127
Ref 2 RI 3404515 CNT 1
Ref 2 RI 3407842 CNT 127
Ref 2 RI 3408611 CNT 1
Ref 2 RI 3411938 CNT 127
Ref 2 RI 3412707 CNT 1
Ref 2 RI 3416034 CNT 127
Ref 2 RI 3416803 CNT 1
Ref 2 RI 3420130 CNT 127
Ref 2 RI 3420899 CNT 1
Ref 2 RI 3424226 CNT 127
Ref 2 RI 3424995 CNT 1
Ref 2 RI 3428322 CNT 127
Ref 2 RI 3429091 CNT 1
Ref 2 RI 3432418 CNT 127
Ref 2 RI 3433187 CNT 1
Ref 2 RI 3436514 CNT 127
Ref 2 RI 3437251 CNT 1
Ref 2 RI 3440610 CNT 127
Ref 2 RI 3441347 CNT 1
Ref 2 RI 3444706 CNT 127
Ref 2 RI 3445443 CNT 1
Ref 2 RI 3448802 CNT 127
Ref 2 RI 3449539 CNT 1
Ref 2 RI 3452898 CNT 127
Ref 2 RI 3453635 CNT 1
Ref 2 RI 3456994 CNT 127
Ref 2 RI 3457731 CNT 1
Ref 2 RI 3461090 CNT 127
Ref 2 RI 3461827 CNT 1
Ref 2 RI 3465186 CNT 127
Ref 2 RI 3465923 CNT 1
Ref 2 RI 3469282 CNT 127
Ref 2 RI 3469987 CNT 1
Ref 2 RI 3473378 CNT 127
Ref 2 RI 3474083 CNT 1
Ref 2 RI 3477474 CNT 127
Ref 2 RI 3478179 CNT 1
Ref 2 RI 3481570 CNT 127
Ref 2 RI 3482275 CNT 1
Ref 2 RI 3485666 CNT 127
Ref 2 RI 3486371 CNT 1
Ref 2 RI 3489762 CNT 127
Ref 2 RI 3490467 CNT 1
Ref 2 RI 3493858 CNT 127
Ref 2 RI 3494563 CNT 1
Ref 2 RI 3497954 CNT 127
Ref 2 RI 3498659 CNT 1
Ref 2 RI 3502050 CNT 127
Ref 2 RI 3502723 CNT 1
Ref 2 RI 3506146 CNT 127
Ref 2 RI 3506819 CNT 1
Ref 2 RI 3510242 CNT 127
Ref 2 RI 3510915 CNT 1
Ref 2 RI 3514338 CNT 127
Ref 2 RI 3515011 CNT 1
Ref 2 RI 3518434 CNT 127
Ref 2 RI 3519107 CNT 1
Ref 2 RI 3522530 CNT 127
Ref 2 RI 3523203 CNT 1
Ref 2 RI 3526626 CNT 127
Ref 2 RI 3527299 CNT 1
Ref 2 RI 3530722 CNT 127
Ref 2 RI 3531395 CNT 1
Ref 2 RI 3534818 CNT 127
Ref 2 RI 3535459 CNT 1
Ref 2 RI 3538914 CNT 127
Ref 2 RI 3539555 CNT 1
Ref 2 RI 3543010 CNT 127
Ref 2 RI 3543651 CNT 1
Ref 2 RI 3547106 CNT 127
Ref 2 RI 3547747 CNT 1
Ref 2 RI 3551202 CNT 127
Ref 2 RI 3551843 CNT 1
Ref 2 RI 3555298 CNT 127
Ref 2 RI 3555939 CNT 1
Ref 2 RI 3559394 CNT 127
Ref 2 RI 3560035 CNT 1
Ref 2 RI 3563490 CNT 127
Ref 2 RI 3564131 CNT 1
Ref 2 RI 3567586 CNT 127
Ref 2 RI 3568195 CNT 1
Ref 2 RI 3571682 CNT 127
Ref 2 RI 3572291 CNT 1
Ref 2 RI 3575778 CNT 127
Ref 2 RI 3576387 CNT 1
Ref 2 RI 3579874 CNT 127
Ref 2 RI 3580483 CNT 1
Ref 2 RI 3583970 CNT 127
Ref 2 RI 3584579 CNT 1
Ref 2 RI 3588066 CNT 127
Ref 2 RI 3588675 CNT 1
Ref 2 RI 3592162 CNT 127
Ref 2 RI 3592771 CNT 1
Ref 2 RI 3596258 CNT 127
Ref 2 RI 3596867 CNT 1
Ref 2 RI 3600354 CNT 127
Ref 2 RI 3600931 CNT 1
Ref 2 RI 3604450 CNT 127
Ref 2 RI 3605027 CNT 1
Ref 2 RI 3608546 CNT 127
Ref 2 RI 3609123 CNT 1
Ref 2 RI 3612642 CNT 127
Ref 2 RI 3613219 CNT 1
Ref 2 RI 3616738 CNT 127
Ref 2 RI 3617315 CNT 1
Ref 2 RI 3620834 CNT 127
Ref 2 RI 3621411 CNT 1
Ref 2 RI 3624930 CNT 127
Ref 2 RI 3625507 CNT 1
Ref 2 RI 3629026 CNT 127
Ref 2 RI 3629603 CNT 1
Ref 2 RI 3633122 CNT 127
Ref 2 RI 3633667 CNT 1
Ref 2 RI 3637218 CNT 127
Ref 2 RI 3637763 CNT 1
Ref 2 RI 3641314 CNT 127
Ref 2 RI 3641859 CNT 1
Ref 2 RI 3645410 CNT 127
Ref 2 RI 3645955 CNT 1
Ref 2 RI 3649506 CNT 127
Ref 2 RI 3650051 CNT 1
Ref 2 RI 3653602 CNT 127
Ref 2 RI 3654147 CNT 1
Ref 2 RI 3657698 CNT 127
Ref 2 RI 3658243 CNT 1
Ref 2 RI 3661794 CNT 127
Ref 2 RI 3662339 CNT 1
Ref 2 RI 3665890 CNT 127
Ref 2 RI 3666403 CNT 1
Ref 2 RI 3669986 CNT 127
Ref 2 RI 3670499 CNT 1
Ref 2 RI 3674082 CNT 127
Ref 2 RI 3674595 CNT 1
Ref 2 RI 3678178 CNT 127
Ref 2 RI 3678691 CNT 1
Ref 2 RI 3682274 CNT 127
Ref 2 RI 3682787 CNT 1
